cell_id,ix,iy,cell_area_m2,impervious_area,impervious_ratio,veg_area,veg_ratio,elev_mean,elev_min,slope_mean,slope_max,flood_area,flood_ratio,flood_label,flood_proba
27_31,27,31,9979.734860898032,9979.73486090079,1.0000000000002762,0.0,0.0,25.028554153442386,23.603681564331055,2.150331659428537,3.787779221374165,0.0,0.0,0,0.7256909745980681
27_32,27,32,9979.616789993624,9910.534611534713,0.993077672228038,69.08217846241973,0.0069223277723135,26.49268856048584,24.611055374145508,2.939686985082409,5.263029077414072,0.0,0.0,0,0.7792253301778111
27_33,27,33,9979.498716897171,9979.498716895732,0.9999999999998558,0.0,0.0,33.01842041015625,28.264265060424805,4.6196765040143895,6.867463657736128,0.0,0.0,0,0.7945383245805163
27_34,27,34,9979.380641172693,9861.377453409666,0.9881752994493296,118.0031877681143,0.0118247005511804,34.00609493255615,29.658451080322266,5.6323015546613515,11.594008153766923,0.0,0.0,0,0.3807112917913202
27_35,27,35,9979.262562929658,9979.262562933967,1.000000000000432,0.0,0.0,29.372230339050297,26.6680850982666,2.699465473987962,4.217097087672873,0.0,0.0,0,0.919035952850806
27_36,27,36,9979.144482389343,9979.144482383734,0.999999999999438,0.0,0.0,28.788962745666502,27.09808921813965,2.071181109620892,3.168492729616546,0.0,0.0,0,0.8316802378187598
27_37,27,37,9979.02639909215,9979.026399096148,1.0000000000004006,0.0,0.0,32.929294459025066,29.142921447753903,4.701133759987509,9.36973570192104,0.0,0.0,0,0.8555573185890739
27_38,27,38,9978.908313532938,9978.908313529537,0.9999999999996592,0.0,0.0,30.622208213806154,28.523927688598633,2.789062223213086,4.501870423782668,0.0,0.0,0,0.9375132027451504
27_39,27,39,9978.790225298282,9978.790225298666,1.0000000000000384,0.0,0.0,30.78947219848633,28.943649291992188,3.4424381228180096,6.826375664976274,0.0,0.0,0,0.8975520670330336
27_40,27,40,9978.672134586195,9527.588325710798,0.9547952069382122,451.0838088828837,0.045204793062538,37.35359573364258,32.05215072631836,5.948823581816268,8.246622993420822,0.0,0.0,0,0.31432922993837004
27_41,27,41,9978.55404158873,9449.091626099513,0.9469399661230958,529.4624154853705,0.0530600338765186,44.488213857014976,38.72494888305664,5.239574577300824,6.565862992397401,0.0,0.0,0,0.26009213075350923
27_42,27,42,9978.435945869069,6532.737999347912,0.6546855674362847,3178.153551485396,0.3185021749627111,57.539490127563475,52.853424072265625,10.987224463643196,13.78979112994918,0.0,0.0,0,0.008764677441487047
27_43,27,43,9978.317847736203,9600.086596532012,0.9620946880049523,378.2312512058021,0.0379053119952088,66.28932495117188,65.11993408203125,2.495912985281408,5.2880582757696,0.0,0.0,0,0.1683919854396696
27_44,27,44,9978.199747085431,9882.356274525544,0.990394712975366,95.84347256473708,0.0096052870251201,61.294258499145506,55.27459335327149,5.572655174723071,8.040512174124064,0.0,0.0,0,0.04490096246735323
27_45,27,45,9978.081643950987,9541.602587551222,0.9562562151749506,436.4790563974564,0.0437437848248178,54.5301030476888,47.2151985168457,6.9430932756819495,7.936558412575283,0.0,0.0,0,0.14502990570314558
27_46,27,46,9977.963538426233,9954.290608766549,0.9976274788368872,23.672929664025503,0.0023725211635478,49.52084732055664,44.47196578979492,6.586442457755543,9.253044209780596,0.0,0.0,0,0.5133376641725543
27_47,27,47,9977.845430267236,9977.845430255064,0.99999999999878,0.0,0.0,54.23680725097656,52.08113861083984,6.630910650503393,10.637268827145771,0.0,0.0,0,0.07819341185440734
27_48,27,48,9977.727319717626,9977.72731972256,1.0000000000004945,0.0,0.0,57.06227493286133,48.9943962097168,7.059528799498406,9.72584052416438,0.0,0.0,0,0.06357823853986959
27_49,27,49,9977.609206504509,9053.934487618084,0.9074252458911428,923.6747188851684,0.0925747541087313,48.05562210083008,40.23892593383789,9.300299560357464,13.859846695950964,0.0,0.0,0,0.12288113802651819
27_50,27,50,9977.491091052509,9784.880566313115,0.980695495191961,192.61052474137296,0.0193045048082378,45.41415863037109,41.62299346923828,8.734209248855167,12.200759405967544,0.0,0.0,0,0.1278720996375145
27_51,27,51,9977.372972855212,9603.669828571845,0.9625449358964452,373.70314428032225,0.0374550641032496,58.04543533325195,56.67545700073242,5.763444746307583,12.00632786256718,0.0,0.0,0,0.039320957462436405
27_52,27,52,9977.254852494812,7588.453101158673,0.7605752497402811,2388.8017513417662,0.2394247502602829,59.40867538452149,49.26763153076172,10.755824700587368,16.02036696077178,0.0,0.0,0,0.018156687643997613
27_53,27,53,9977.136729307542,5445.686719228419,0.5458165871609113,4531.450010082667,0.4541834128394439,55.86729545593262,49.11766815185547,8.077370126819886,15.22777509834852,0.0,0.0,0,0.02877188765330508
27_54,27,54,9977.01860373594,6331.987754690996,0.6346573065745266,3645.03084904181,0.3653426934251593,54.0957753499349,46.393585205078125,7.809322539401733,11.753721802157862,0.0,0.0,0,0.01530734722077155
27_55,27,55,9976.900475640348,6378.321792832457,0.6393089525555357,3598.5786828093815,0.3606910474446136,59.9568359375,54.22735595703125,5.953877051332345,10.460931121618511,0.0,0.0,0,0.04672035430474759
27_56,27,56,9976.782345276795,7766.589506232402,0.7784663669553998,1529.9733489651096,0.1533533854920097,46.646393585205075,39.67842483520508,10.501929765808402,17.50015926573121,0.0,0.0,0,0.03330586287624896
27_57,27,57,9976.66421206349,9976.66421206211,0.9999999999998618,0.0,0.0,40.1509651184082,35.9548225402832,4.448073183624254,9.198110615069018,0.0,0.0,0,0.8565745112521127
27_58,27,58,9976.546076674314,9572.810910409513,0.9595315690258018,403.735166265133,0.0404684309742313,35.157213592529295,32.15481948852539,3.420787913482107,6.1919616274350915,0.0,0.0,0,0.4924575854957727
27_59,27,59,9976.427938528886,9976.42793852833,0.9999999999999442,0.0,0.0,29.38120040893555,26.285860061645508,3.470599907240389,5.724437078881302,0.0,0.0,0,0.922615284452565
27_60,27,60,9976.30979817986,9893.21092433449,0.9916703795765712,83.09887384518785,0.0083296204234103,26.927762603759767,23.819957733154297,4.140924249518707,6.848566207280341,0.0,0.0,0,0.6652992037650967
27_61,27,61,9976.191655131852,9976.191655132832,1.0000000000000984,0.0,0.0,24.350054359436037,21.344865798950195,4.4021515255205586,9.632550736793537,1826.9444776571336,0.183130451059181,1,0.8851060134889398
27_62,27,62,9976.073509536436,9976.073509531116,0.9999999999994668,0.0,0.0,22.346171315511068,19.31056785583496,2.9216567544563357,7.548633692778461,4050.782868622294,0.4060498215806074,1,0.8633183806388494
